Date,Open,High,Low,Close,Percent_Change
2020-04-30,120.99,123.75,119.8,123.7,2.24
2020-05-01,116.84,118.12,112.91,114.3,-2.17
2020-05-04,112.82,116.35,112.82,115.8,2.64
2020-05-05,117.0,117.55,115.36,115.89,-0.95
2020-05-06,116.47,117.87,116.0,117.56,0.94
2020-05-07,118.74,118.8,117.16,118.38,-0.3
2020-05-08,118.61,119.36,117.85,118.98,0.31
2020-05-11,118.74,120.98,118.61,120.45,1.44
2020-05-12,120.59,120.95,117.75,117.85,-2.28
2020-05-13,118.34,120.39,116.89,118.4,0.05
2020-05-14,118.05,119.57,117.66,119.44,1.18
2020-05-15,118.43,120.55,117.82,120.49,1.74
2020-05-18,120.22,121.65,119.2,121.31,0.91
2020-05-19,121.49,124.25,121.45,122.47,0.8
2020-05-20,123.89,125.0,123.36,124.9,0.81
2020-05-21,125.0,126.27,122.13,122.34,-2.13
2020-05-22,122.75,123.49,121.51,121.84,-0.74
2020-05-26,122.9,123.1,120.7,121.09,-1.47
2020-05-27,120.25,120.68,116.5,120.52,0.22
2020-05-28,119.22,121.85,118.91,120.06,0.7
2020-05-29,120.8,122.12,119.91,122.12,1.09
2020-06-01,122.4,123.85,122.21,123.55,0.94
2020-06-02,123.35,123.68,122.27,123.62,0.22
2020-06-03,123.4,124.4,123.06,123.92,0.42
2020-06-04,123.87,125.38,122.5,123.03,-0.68
2020-06-05,122.23,124.43,121.86,124.15,1.57
2020-06-08,125.01,126.5,124.37,126.2,0.95
2020-06-09,126.47,131.32,126.25,130.04,2.82
2020-06-10,132.25,136.12,131.31,132.37,0.09
2020-06-11,130.18,133.57,126.81,127.9,-1.75
2020-06-12,130.06,131.07,125.17,127.25,-2.16
2020-06-15,126.33,129.2,125.4,128.63,1.82
2020-06-16,131.0,131.0,128.8,130.76,-0.18
2020-06-17,132.38,132.75,131.59,132.05,-0.25
2020-06-18,132.35,132.98,131.81,132.7,0.26
2020-06-19,133.9,134.87,132.95,133.75,-0.11
2020-06-22,134.23,135.75,133.45,135.69,1.09
2020-06-23,136.3,139.16,135.9,138.22,1.41
2020-06-24,139.0,139.8,136.05,136.72,-1.64
2020-06-25,136.98,137.81,135.61,137.73,0.55
2020-06-26,138.75,139.13,134.4,134.64,-2.96
2020-06-29,134.5,134.84,131.5,134.02,-0.36
2020-06-30,134.25,138.48,133.75,137.94,2.75
2020-07-01,137.9,144.75,137.7,143.93,4.38
2020-07-02,145.6,147.78,143.55,144.51,-0.75
2020-07-06,146.75,152.99,146.5,152.85,4.16
2020-07-07,152.93,153.48,149.5,150.01,-1.91
2020-07-08,151.13,154.2,150.62,154.06,1.94
2020-07-09,155.8,159.69,153.7,159.13,2.14
2020-07-10,159.59,160.75,156.79,160.0,0.26
2020-07-13,162.55,167.21,153.42,155.2,-4.52
2020-07-14,154.45,156.37,147.5,154.2,-0.16
2020-07-15,154.01,154.92,148.66,150.44,-2.32
2020-07-16,148.55,151.6,145.91,149.99,0.97
2020-07-17,150.45,151.2,147.42,148.1,-1.56
2020-07-20,150.01,160.07,149.7,159.84,6.55
2020-07-21,161.62,162.03,155.29,156.91,-2.91
2020-07-22,156.25,157.5,153.26,155.0,-0.8
2020-07-23,154.91,154.91,148.5,149.33,-3.61
2020-07-24,146.5,151.58,144.4,150.45,2.69
2020-07-27,153.1,154.9,150.79,152.76,-0.22
2020-07-28,152.71,153.85,149.79,150.02,-1.77
2020-07-29,151.55,151.96,149.84,151.68,0.08
2020-07-30,150.7,154.6,150.25,152.59,1.26
2020-07-31,162.2,162.34,157.55,158.23,-2.45
2020-08-03,159.03,159.2,155.2,155.59,-2.16
2020-08-04,155.06,158.36,155.06,156.94,1.21
2020-08-05,157.19,160.68,156.37,160.25,1.95
2020-08-06,159.72,162.37,158.27,161.25,0.96
2020-08-07,161.2,162.04,157.03,158.37,-1.75
2020-08-10,158.52,158.63,155.08,157.41,-0.7
2020-08-11,155.66,157.96,153.65,154.03,-1.04
2020-08-12,155.4,158.72,155.07,158.11,1.75
2020-08-13,159.15,160.88,157.75,158.05,-0.69
2020-08-14,158.91,158.91,156.0,157.4,-0.95
2020-08-17,158.66,159.75,157.71,159.12,0.29
2020-08-18,160.6,166.0,160.29,165.62,3.13
2020-08-19,165.15,165.79,162.8,163.02,-1.29
2020-08-20,162.6,165.63,161.9,164.87,1.4
2020-08-21,164.75,165.72,163.77,164.24,-0.31
2020-08-24,165.51,169.02,162.88,165.37,-0.08
2020-08-25,164.75,167.87,163.35,167.32,1.56
2020-08-26,167.56,172.59,167.23,172.09,2.71
2020-08-27,172.5,172.65,168.9,170.0,-1.45
2020-08-28,171.15,171.67,169.32,170.09,-0.62
2020-08-31,170.45,174.75,170.25,172.55,1.23
2020-09-01,174.48,175.69,173.35,174.96,0.27
2020-09-02,177.35,177.61,174.33,176.57,-0.44
2020-09-03,174.25,174.42,165.15,168.4,-3.36
2020-09-04,165.9,169.07,155.56,164.73,-0.7
2020-09-08,157.2,162.54,156.5,157.49,0.19
2020-09-09,160.15,165.16,159.25,163.43,2.05
2020-09-10,165.36,167.49,158.53,158.76,-3.99
2020-09-11,160.43,160.87,154.2,155.81,-2.88
2020-09-14,158.65,159.37,154.8,155.15,-2.21
2020-09-15,156.81,158.75,155.45,157.81,0.64
2020-09-16,159.0,159.36,153.71,153.9,-3.2
2020-09-17,150.46,151.47,148.63,150.44,-0.02
2020-09-18,151.59,151.89,145.28,147.75,-2.53
2020-09-21,145.32,148.1,143.55,148.02,1.86
2020-09-22,151.69,156.7,150.01,156.45,3.14
2020-09-23,156.02,156.35,149.62,149.99,-3.86
2020-09-24,148.89,153.46,148.25,150.99,1.41
2020-09-25,152.74,155.08,149.95,154.76,1.32
2020-09-28,157.44,158.75,155.86,158.7,0.8
2020-09-29,158.77,159.41,156.63,157.24,-0.96
2020-09-30,157.06,160.64,156.7,157.44,0.24
2020-10-01,160.4,161.2,158.6,161.06,0.41
2020-10-02,157.68,159.79,156.15,156.25,-0.91
2020-10-05,157.29,160.13,157.04,159.96,1.7
2020-10-06,158.25,159.1,154.5,155.0,-2.05
2020-10-07,156.75,160.0,156.62,159.78,1.94
2020-10-08,161.25,161.66,158.75,159.53,-1.07
2020-10-09,160.5,164.45,159.89,164.33,2.39
2020-10-12,167.5,174.81,166.98,172.15,2.78
2020-10-13,173.4,174.62,171.21,172.18,-0.7
2020-10-14,172.35,173.24,167.0,168.19,-2.42
2020-10-15,164.6,167.79,164.0,166.93,1.42
2020-10-16,168.16,169.98,158.0,163.64,-2.69
2020-10-19,164.98,166.45,159.64,160.36,-2.8
2020-10-20,161.11,163.3,159.6,160.85,-0.16
2020-10-21,160.62,161.69,158.0,159.25,-0.86
2020-10-22,159.49,159.94,156.1,158.82,-0.42
2020-10-23,159.55,160.27,157.0,160.22,0.42
2020-10-26,159.94,164.15,157.66,160.35,0.26
2020-10-27,161.25,164.58,160.57,164.32,1.9
2020-10-28,162.46,163.2,158.12,158.14,-2.66
2020-10-29,160.06,162.86,158.2,160.55,0.3
2020-10-30,157.89,158.35,150.95,151.81,-3.85
2020-11-02,153.09,153.99,147.51,150.22,-1.87
2020-11-03,150.93,153.74,149.05,152.42,0.99
2020-11-04,158.0,162.24,156.99,162.06,2.57
2020-11-05,166.0,168.34,164.44,166.1,0.06
2020-11-06,165.23,166.1,161.6,165.57,0.2
2020-11-09,161.55,164.45,155.61,157.19,-2.7
2020-11-10,154.75,155.7,150.97,151.75,-1.94
2020-11-11,153.09,156.96,152.5,156.87,2.47
2020-11-12,158.0,158.79,154.3,155.51,-1.57
2020-11-13,156.1,157.09,154.27,156.44,0.22
2020-11-16,154.66,157.13,153.63,156.55,1.22
2020-11-17,159.18,159.46,156.76,156.78,-1.5
2020-11-18,156.7,157.0,155.26,155.27,-0.91
2020-11-19,155.27,156.25,154.05,155.85,0.38
2020-11-20,155.85,156.64,154.9,154.97,-0.57
2020-11-23,155.84,156.99,153.27,154.92,-0.59
2020-11-24,155.02,156.71,154.31,155.9,0.57
2020-11-25,157.09,159.9,157.01,159.25,1.37
2020-11-27,160.56,160.81,159.5,159.77,-0.5
2020-11-30,160.42,161.42,156.28,158.4,-1.26
2020-12-01,159.43,162.45,157.86,161.0,0.99
2020-12-02,161.08,161.6,158.66,160.18,-0.56
2020-12-03,160.27,161.43,159.07,159.34,-0.58
2020-12-04,159.91,159.91,157.94,158.13,-1.11
2020-12-07,157.82,159.04,157.08,157.9,0.05
2020-12-08,157.95,159.21,156.0,158.86,0.58
2020-12-09,158.39,158.72,154.4,155.21,-2.01
2020-12-10,154.45,157.1,153.8,155.07,0.4
2020-12-11,154.83,155.93,153.64,155.82,0.64
2020-12-14,157.15,159.52,156.3,157.85,0.44
2020-12-15,159.05,159.43,156.52,158.26,-0.5
2020-12-16,158.8,162.35,158.18,162.05,2.05
2020-12-17,162.5,163.18,161.05,161.8,-0.43
2020-12-18,162.2,162.47,158.58,160.08,-1.31
2020-12-21,160.0,161.35,158.3,160.31,0.19
2020-12-22,160.14,161.1,159.0,160.33,0.11
2020-12-23,160.25,160.51,159.21,159.26,-0.62
2020-12-24,159.7,160.1,158.45,158.63,-0.66
2020-12-28,159.7,165.2,158.63,164.2,2.82
2020-12-29,165.5,167.53,164.06,166.1,0.36
2020-12-30,167.05,167.1,164.12,164.29,-1.65
2020-12-31,163.75,164.15,162.06,162.85,-0.55
2021-01-04,163.5,163.6,157.2,159.33,-2.55
2021-01-05,158.3,161.17,158.25,160.93,1.66
