Date,Open,High,Low,Close,Percent_Change
2019-02-25,367.01,371.49,363.79,363.91,-0.84
2019-02-26,362.98,365.7,359.33,364.97,0.55
2019-02-27,363.5,368.03,359.8,362.87,-0.17
2019-02-28,362.47,366.39,357.71,358.1,-1.21
2019-03-01,362.26,362.87,354.69,357.32,-1.36
2019-03-04,359.72,362.25,348.04,351.04,-2.41
2019-03-05,351.46,356.17,348.25,354.3,0.81
2019-03-06,353.6,359.88,351.7,359.61,1.7
2019-03-07,360.16,362.86,350.5,352.6,-2.1
2019-03-08,345.75,349.92,342.47,349.6,1.11
2019-03-11,352.0,358.98,350.03,358.86,1.95
2019-03-12,359.37,360.13,353.8,356.27,-0.86
2019-03-13,355.81,362.48,352.77,361.21,1.52
2019-03-14,360.5,363.84,358.1,358.82,-0.47
2019-03-15,361.02,364.0,358.89,361.46,0.12
2019-03-18,362.47,370.97,361.86,363.44,0.27
2019-03-19,366.4,366.96,356.8,358.78,-2.08
2019-03-20,358.91,375.9,357.01,375.22,4.54
2019-03-21,374.0,379.0,370.61,377.87,1.03
2019-03-22,375.95,376.43,360.04,361.01,-3.97
2019-03-25,359.0,367.04,357.44,366.23,2.01
2019-03-26,367.87,368.38,358.02,359.97,-2.15
2019-03-27,361.0,362.47,350.37,353.37,-2.11
2019-03-28,354.49,355.94,349.2,354.61,0.03
2019-03-29,357.16,358.25,353.71,356.56,-0.17
2019-04-01,359.0,368.33,358.51,366.96,2.22
2019-04-02,366.25,368.42,362.22,367.72,0.4
2019-04-03,369.26,373.41,366.19,369.75,0.13
2019-04-04,370.07,372.05,362.4,367.88,-0.59
2019-04-05,369.0,369.8,364.66,365.49,-0.95
2019-04-08,365.11,365.94,359.93,361.41,-1.01
2019-04-09,360.54,366.74,359.0,364.71,1.16
2019-04-10,365.79,368.85,362.25,363.92,-0.51
2019-04-11,365.0,370.12,360.81,367.65,0.73
2019-04-12,360.69,361.75,349.36,351.14,-2.65
2019-04-15,350.71,352.21,342.27,348.87,-0.52
2019-04-16,355.0,364.48,352.72,359.46,1.26
2019-04-17,365.05,368.76,350.6,354.74,-2.82
2019-04-18,355.0,360.41,351.64,360.35,1.51
2019-04-22,359.7,377.69,359.0,377.34,4.9
2019-04-23,375.45,384.8,374.71,381.89,1.72
2019-04-24,381.07,381.9,373.27,374.23,-1.79
2019-04-25,374.49,374.76,365.7,368.33,-1.64
2019-04-26,368.35,375.14,366.24,374.85,1.76
2019-04-29,373.68,374.58,369.12,371.83,-0.5
2019-04-30,369.56,374.5,368.35,370.54,0.27
2019-05-01,374.0,385.99,373.17,378.81,1.29
2019-05-02,378.0,383.5,374.51,379.06,0.28
2019-05-03,381.53,385.03,378.27,385.03,0.92
2019-05-06,377.69,381.35,376.0,378.67,0.26
2019-05-07,377.0,379.91,365.81,370.46,-1.73
2019-05-08,367.92,369.0,361.36,364.37,-0.96
2019-05-09,360.9,364.2,352.75,362.75,0.51
2019-05-10,361.62,365.26,353.06,361.04,-0.16
2019-05-13,352.29,354.26,343.1,345.26,-2.0
2019-05-14,348.71,349.95,342.5,345.61,-0.89
2019-05-15,343.34,356.5,341.39,354.99,3.39
2019-05-16,356.37,364.0,353.94,359.31,0.82
2019-05-17,356.39,359.62,353.79,354.45,-0.54
2019-05-20,351.23,352.42,345.4,348.11,-0.89
2019-05-21,350.95,356.43,349.93,354.27,0.95
2019-05-22,358.01,370.46,357.3,359.73,0.48
2019-05-23,355.5,357.42,347.7,352.21,-0.93
2019-05-24,355.41,359.44,353.79,354.39,-0.29
2019-05-28,354.39,361.2,353.65,355.06,0.19
2019-05-29,353.6,353.85,345.9,349.19,-1.25
2019-05-30,350.55,354.21,348.3,351.85,0.37
2019-05-31,347.22,349.34,342.92,343.28,-1.13
2019-06-03,343.56,347.66,332.65,336.63,-2.02
2019-06-04,345.0,353.61,343.25,353.4,2.43
2019-06-05,354.38,357.88,348.71,355.73,0.38
2019-06-06,354.84,358.21,352.09,357.13,0.65
2019-06-07,357.39,365.15,355.69,360.87,0.97
2019-06-10,363.65,367.1,349.29,352.01,-3.2
2019-06-11,355.0,357.58,348.5,351.27,-1.05
2019-06-12,351.82,353.61,343.23,345.56,-1.78
2019-06-13,347.23,348.5,339.25,343.43,-1.09
2019-06-14,341.63,343.4,336.16,339.73,-0.56
2019-06-17,342.69,351.77,342.06,350.62,2.31
2019-06-18,355.57,361.5,353.75,357.12,0.44
2019-06-19,361.72,364.74,356.12,363.52,0.5
2019-06-20,365.91,370.12,361.22,365.21,-0.19
2019-06-21,365.0,371.45,365.0,369.21,1.15
2019-06-24,370.27,375.0,370.2,371.04,0.21
2019-06-25,370.75,371.0,358.29,360.3,-2.82
2019-06-26,361.6,366.79,361.6,362.2,0.17
2019-06-27,363.2,370.85,363.2,370.02,1.88
2019-06-28,370.26,371.54,364.87,367.32,-0.79
2019-07-01,373.5,376.66,372.0,374.6,0.29
2019-07-02,374.89,376.0,370.31,375.43,0.14
2019-07-03,376.69,381.99,375.84,381.72,1.34
2019-07-05,378.29,381.4,375.56,380.55,0.6
2019-07-08,378.19,378.25,375.36,376.16,-0.54
2019-07-09,379.06,384.76,377.5,379.93,0.23
2019-07-10,382.77,384.34,362.68,381.0,-0.46
2019-07-11,381.1,384.54,378.8,379.5,-0.42
2019-07-12,378.68,379.74,372.79,373.25,-1.43
2019-07-15,372.94,373.68,362.3,366.6,-1.7
2019-07-16,370.09,371.34,364.92,365.99,-1.11
2019-07-17,366.25,366.5,361.75,362.44,-1.04
2019-07-18,323.76,329.85,320.3,325.21,0.45
2019-07-19,323.4,325.85,314.23,315.1,-2.57
2019-07-22,312.0,314.54,305.81,310.62,-0.44
2019-07-23,311.44,313.5,306.0,307.3,-1.33
2019-07-24,310.51,319.99,307.25,317.94,2.39
2019-07-25,318.86,327.69,316.3,326.46,2.38
2019-07-26,328.79,336.0,327.5,335.78,2.13
2019-07-29,335.98,336.4,328.77,332.7,-0.98
2019-07-30,329.2,329.65,323.23,325.93,-0.99
2019-07-31,325.16,331.77,318.53,322.99,-0.67
2019-08-01,324.25,328.58,318.74,319.5,-1.46
2019-08-02,317.49,319.41,311.8,318.83,0.42
2019-08-05,310.96,313.42,304.68,307.63,-1.07
2019-08-06,310.58,311.88,305.3,310.1,-0.15
2019-08-07,302.56,305.0,296.81,304.29,0.57
2019-08-08,311.03,316.36,306.63,315.9,1.57
2019-08-09,313.74,316.64,305.68,308.93,-1.53
2019-08-12,305.46,312.89,303.24,310.83,1.76
2019-08-13,309.77,316.43,308.16,312.28,0.81
2019-08-14,308.01,308.41,298.01,299.11,-2.89
2019-08-15,299.5,300.63,288.0,295.76,-1.25
2019-08-16,298.86,303.55,296.27,302.8,1.32
2019-08-19,306.25,311.75,304.75,309.38,1.02
2019-08-20,304.57,305.0,297.68,298.99,-1.83
2019-08-21,301.61,302.88,296.2,297.81,-1.26
2019-08-22,298.65,300.33,293.15,296.93,-0.58
2019-08-23,295.0,299.01,290.32,291.44,-1.21
2019-08-26,295.24,296.95,292.5,294.98,-0.09
2019-08-27,294.54,296.77,287.2,291.03,-1.19
2019-08-28,289.47,292.82,287.75,291.77,0.79
2019-08-29,295.0,299.93,294.99,296.78,0.6
2019-08-30,298.78,298.94,290.85,293.75,-1.68
2019-09-03,290.82,293.9,288.06,289.29,-0.53
2019-09-04,291.25,292.38,286.51,291.52,0.09
2019-09-05,285.32,293.97,282.79,293.25,2.78
2019-09-06,293.35,293.35,287.03,290.17,-1.08
2019-09-09,294.81,301.55,290.6,294.34,-0.16
2019-09-10,291.16,297.17,282.66,287.99,-1.09
2019-09-11,285.7,292.65,284.61,288.27,0.9
2019-09-12,288.1,292.73,286.6,288.86,0.26
2019-09-13,290.61,296.62,290.04,294.15,1.22
2019-09-16,294.23,297.43,289.78,294.29,0.02
2019-09-17,294.5,299.15,291.79,298.6,1.39
2019-09-18,294.99,296.05,287.45,291.56,-1.16
2019-09-19,291.56,293.81,283.4,286.6,-1.7
2019-09-20,280.26,282.5,266.0,270.75,-3.39
2019-09-23,268.35,273.39,261.89,265.92,-0.91
2019-09-24,262.5,265.0,252.28,254.59,-3.01
2019-09-25,255.71,266.6,253.7,264.75,3.54
2019-09-26,266.42,268.05,260.2,263.31,-1.17
2019-09-27,266.18,267.44,260.39,263.08,-1.16
2019-09-30,264.0,268.88,262.78,267.62,1.37
2019-10-01,267.35,272.2,264.03,269.58,0.83
2019-10-02,263.61,269.35,262.19,268.03,1.68
2019-10-03,267.78,268.84,257.01,268.15,0.14
2019-10-04,268.2,275.48,266.47,272.79,1.71
2019-10-07,271.99,276.68,271.28,274.46,0.91
2019-10-08,273.03,275.53,270.64,270.72,-0.85
2019-10-09,270.02,271.0,264.57,267.53,-0.92
2019-10-10,265.97,280.53,265.03,280.48,5.46
2019-10-11,284.8,287.87,282.34,282.93,-0.66
2019-10-14,283.93,286.93,282.0,285.53,0.56
2019-10-15,283.82,285.87,279.4,284.25,0.15
2019-10-16,283.12,288.17,280.74,286.28,1.12
2019-10-17,304.49,308.75,288.3,293.35,-3.66
2019-10-18,289.36,290.9,273.36,275.3,-4.86
2019-10-21,272.89,279.94,269.0,278.05,1.89
2019-10-22,271.16,275.41,265.8,266.69,-1.65
2019-10-23,268.06,273.92,266.63,271.27,1.2
2019-10-24,271.81,274.02,268.8,271.5,-0.11
2019-10-25,270.68,277.77,270.18,276.82,2.27
2019-10-28,278.05,285.75,277.35,281.86,1.37
2019-10-29,281.87,284.41,277.55,281.21,-0.23
2019-10-30,284.34,293.49,283.0,291.45,2.5
2019-10-31,291.0,291.45,284.78,287.41,-1.23
2019-11-01,288.7,289.12,283.02,286.81,-0.65
2019-11-04,288.0,295.39,287.16,292.86,1.69
2019-11-05,289.99,291.19,286.31,288.03,-0.68
2019-11-06,288.19,290.56,285.84,288.59,0.14
2019-11-07,290.7,298.19,288.27,289.57,-0.39
2019-11-08,288.73,293.99,287.51,291.57,0.98
2019-11-11,289.16,296.36,288.5,294.18,1.74
2019-11-12,295.32,295.35,288.7,292.01,-1.12
2019-11-13,291.03,293.41,281.14,283.11,-2.72
2019-11-14,283.25,290.63,283.22,289.62,2.25
2019-11-15,290.59,295.82,287.57,295.03,1.53
2019-11-18,296.0,304.99,293.28,302.57,2.22
2019-11-19,304.01,305.67,298.52,302.6,-0.46
2019-11-20,301.01,308.25,301.0,305.16,1.38
2019-11-21,306.0,312.69,304.26,311.69,1.86
2019-11-22,309.1,311.4,304.41,310.48,0.45
2019-11-25,308.83,315.73,305.25,315.55,2.18
2019-11-26,315.0,316.5,311.69,312.49,-0.8
2019-11-27,313.93,316.82,312.75,315.93,0.64
2019-11-29,315.78,316.62,313.34,314.66,-0.35
2019-12-02,314.39,314.39,303.75,309.99,-1.4
2019-12-03,302.22,307.36,301.88,306.16,1.3
2019-12-04,308.43,308.43,303.27,304.32,-1.33
2019-12-05,305.27,306.48,298.81,302.86,-0.79
2019-12-06,304.7,307.85,302.6,307.35,0.87
2019-12-09,307.35,311.49,302.44,302.5,-1.58
2019-12-10,296.12,298.94,292.02,293.12,-1.01
2019-12-11,294.49,299.43,294.2,298.93,1.51
2019-12-12,295.67,299.17,295.06,298.44,0.94
2019-12-13,298.5,301.8,297.25,298.5,0.0
2019-12-16,300.85,305.71,298.63,304.21,1.12
2019-12-17,307.36,316.8,306.6,315.48,2.64
2019-12-18,316.26,325.36,315.6,320.8,1.44
2019-12-19,324.5,332.83,324.18,332.22,2.38
2019-12-20,335.0,338.0,330.6,336.9,0.57
2019-12-23,337.76,337.95,331.02,333.1,-1.38
2019-12-24,334.01,335.7,331.6,333.2,-0.24
2019-12-26,334.6,336.46,332.01,332.63,-0.59
2019-12-27,332.96,333.82,326.01,329.09,-1.16
2019-12-30,329.08,329.19,322.86,323.31,-1.75
2019-12-31,322.0,324.92,321.09,323.57,0.49
2020-01-02,326.1,329.98,324.78,329.81,1.14
2020-01-03,326.78,329.86,325.53,325.9,-0.27
2020-01-06,323.12,336.36,321.2,335.83,3.93
2020-01-07,336.47,336.7,330.3,330.75,-1.7
2020-01-08,331.49,342.7,331.05,339.26,2.34
2020-01-09,342.0,343.42,334.61,335.66,-1.85
2020-01-10,337.13,338.5,327.27,329.05,-2.4
2020-01-13,331.8,340.85,331.51,338.92,2.15
2020-01-14,344.4,345.38,335.52,338.69,-1.66
2020-01-15,338.68,343.17,336.6,339.07,0.12
2020-01-16,343.5,343.56,335.85,338.62,-1.42
2020-01-17,341.0,341.57,337.38,339.67,-0.39
2020-01-21,340.0,341.0,332.59,338.11,-0.56
2020-01-22,332.55,336.3,323.6,326.0,-1.97
2020-01-23,326.04,349.88,325.01,349.6,7.23
2020-01-24,348.46,359.85,345.88,353.16,1.35
2020-01-27,345.95,351.9,341.02,342.88,-0.89
2020-01-28,345.88,352.4,342.78,348.52,0.76
2020-01-29,349.0,349.4,338.55,343.16,-1.67
2020-01-30,341.1,348.2,339.25,347.74,1.95
2020-01-31,347.39,347.39,340.98,345.09,-0.66
2020-02-03,347.24,359.63,346.28,358.0,3.1
2020-02-04,361.0,369.57,356.1,369.01,2.22
2020-02-05,375.13,375.25,362.3,369.67,-1.46
2020-02-06,369.6,371.55,362.51,366.95,-0.72
2020-02-07,365.04,371.8,363.57,366.77,0.47
2020-02-10,365.0,374.8,362.52,371.07,1.66
2020-02-11,373.75,378.11,369.72,373.69,-0.02
2020-02-12,377.18,380.62,375.88,380.01,0.75
2020-02-13,376.96,385.37,376.51,381.4,1.18
2020-02-14,381.47,385.15,379.43,380.4,-0.28
2020-02-18,379.3,389.54,379.19,387.78,2.24
2020-02-19,388.12,392.95,384.9,386.19,-0.5
2020-02-20,386.56,389.7,376.68,386.0,-0.14
2020-02-21,385.33,387.32,377.9,380.07,-1.37
2020-02-24,364.76,372.82,361.0,368.7,1.08
2020-02-25,372.0,375.65,357.72,360.09,-3.2
2020-02-26,366.31,382.0,365.0,379.24,3.53
2020-02-27,371.46,391.56,370.6,371.71,0.07
2020-02-28,364.21,376.77,356.8,369.03,1.32
2020-03-02,373.11,381.36,364.5,381.05,2.13
2020-03-03,381.03,393.52,367.4,368.77,-3.22
2020-03-04,377.77,384.01,370.51,383.79,1.59
2020-03-05,381.0,391.4,368.64,372.78,-2.16
2020-03-06,367.7,371.31,356.85,368.97,0.35
2020-03-09,343.86,357.47,341.72,346.49,0.76
2020-03-10,356.43,364.54,347.85,364.13,2.16
2020-03-11,358.92,362.98,344.79,349.92,-2.51
2020-03-12,326.5,335.72,307.32,315.25,-3.45
2020-03-13,330.51,336.42,307.39,336.3,1.75
2020-03-16,306.63,334.35,294.75,298.84,-2.54
2020-03-17,306.19,322.9,290.25,319.75,4.43
2020-03-18,302.4,331.58,300.0,315.47,4.32
2020-03-19,324.33,348.51,316.82,332.03,2.37
2020-03-20,342.31,350.49,332.0,332.83,-2.77
2020-03-23,347.89,366.11,340.88,360.27,3.56
2020-03-24,369.99,372.93,353.03,357.32,-3.42
2020-03-25,361.02,362.0,339.17,342.39,-5.16
2020-03-26,344.0,363.84,341.73,362.99,5.52
2020-03-27,359.09,368.56,353.0,357.12,-0.55
2020-03-30,363.0,377.8,361.17,370.96,2.19
2020-03-31,367.93,383.01,366.44,375.5,2.06
2020-04-01,376.05,380.23,361.02,364.08,-3.18
2020-04-02,364.08,370.99,360.06,370.08,1.65
2020-04-03,367.47,370.9,357.51,361.76,-1.55
2020-04-06,365.22,380.29,361.71,379.96,4.04
2020-04-07,380.0,381.33,369.34,372.28,-2.03
2020-04-08,374.01,378.39,368.31,371.12,-0.77
2020-04-09,371.06,372.1,363.03,370.72,-0.09
2020-04-13,371.31,400.51,367.7,396.72,6.84
2020-04-14,397.5,417.82,394.85,413.55,4.04
2020-04-15,413.0,434.98,412.25,426.75,3.33
2020-04-16,437.0,449.52,431.61,439.17,0.5
2020-04-17,431.0,432.0,414.7,422.96,-1.87
2020-04-20,435.17,444.49,430.56,437.49,0.53
2020-04-21,444.77,447.0,425.6,433.83,-2.46
2020-04-22,429.73,433.0,413.0,421.42,-1.93
2020-04-23,419.26,438.41,419.26,426.7,1.77
2020-04-24,425.0,427.17,415.88,424.99,-0.0
2020-04-27,425.0,429.0,420.84,421.38,-0.85
2020-04-28,419.99,421.0,402.91,403.83,-3.85
2020-04-29,399.53,415.86,393.6,411.89,3.09
2020-04-30,410.31,424.44,408.0,419.85,2.33
2020-05-01,415.1,427.97,411.73,415.27,0.04
2020-05-04,417.78,428.54,414.87,428.15,2.48
2020-05-05,427.56,431.0,421.56,424.68,-0.67
2020-05-06,429.3,439.77,426.39,434.26,1.16
2020-05-07,436.89,438.88,430.66,436.53,-0.08
2020-05-08,434.14,442.0,433.64,435.55,0.32
2020-05-11,436.33,444.89,435.56,440.52,0.96
2020-05-12,442.0,444.17,431.36,431.82,-2.3
2020-05-13,435.69,447.0,427.27,438.27,0.59
2020-05-14,444.9,452.38,432.82,441.95,-0.66
2020-05-15,440.7,455.0,437.51,454.19,3.06
2020-05-18,451.16,456.36,443.35,452.58,0.31
2020-05-19,453.4,458.97,450.47,451.04,-0.52
2020-05-20,454.25,455.81,444.0,447.67,-1.45
2020-05-21,448.56,448.96,430.25,436.25,-2.74
2020-05-22,437.0,439.09,427.18,429.32,-1.76
2020-05-26,427.77,428.5,413.14,414.77,-3.04
2020-05-27,410.38,420.02,397.86,419.89,2.32
2020-05-28,417.24,422.37,411.5,413.44,-0.91
2020-05-29,417.46,420.3,411.85,419.73,0.54
2020-06-01,418.83,426.72,415.98,425.92,1.69
2020-06-02,425.87,427.59,419.46,427.31,0.34
2020-06-03,426.95,427.1,418.05,421.97,-1.17
2020-06-04,422.39,428.71,410.03,414.33,-1.91
2020-06-05,407.29,420.24,404.25,419.6,3.02
2020-06-08,416.0,420.8,406.5,419.49,0.84
2020-06-09,421.65,434.73,420.31,434.05,2.94
2020-06-10,436.0,439.69,430.55,434.48,-0.35
2020-06-11,428.2,445.57,424.16,425.56,-0.62
2020-06-12,429.0,434.06,412.45,418.07,-2.55
2020-06-15,421.4,426.49,415.42,425.5,0.97
2020-06-16,425.76,437.96,425.18,436.13,2.44
2020-06-17,441.82,450.46,439.22,447.77,1.35
2020-06-18,448.73,452.76,442.8,449.87,0.25
2020-06-19,449.12,453.97,445.6,453.72,1.02
2020-06-22,455.01,468.59,454.21,468.04,2.86
2020-06-23,466.5,474.01,464.5,466.26,-0.05
2020-06-24,468.54,472.36,454.0,457.85,-2.28
2020-06-25,458.86,467.01,454.0,465.91,1.54
2020-06-26,466.39,468.03,442.24,443.4,-4.93
2020-06-29,445.23,447.67,432.14,447.24,0.45
2020-06-30,450.02,457.59,447.0,455.04,1.12
2020-07-01,454.0,488.23,454.0,485.64,6.97
2020-07-02,485.64,492.28,475.53,476.89,-1.8
2020-07-06,480.77,499.5,479.8,493.81,2.71
2020-07-07,497.31,504.82,490.83,493.16,-0.83
2020-07-08,498.58,505.1,493.81,502.78,0.84
2020-07-09,508.4,510.0,495.78,507.76,-0.13
2020-07-10,519.73,555.88,511.28,548.73,5.58
2020-07-13,567.98,575.37,520.96,525.5,-7.48
2020-07-14,517.08,525.5,490.49,524.88,1.51
2020-07-15,516.3,529.0,510.18,523.26,1.35
2020-07-16,526.48,535.54,504.36,527.39,0.17
2020-07-17,494.87,503.59,484.14,492.99,-0.38
2020-07-20,489.14,504.5,484.2,502.41,2.71
2020-07-21,506.0,506.22,488.61,490.1,-3.14
2020-07-22,492.19,497.2,487.2,489.82,-0.48
2020-07-23,491.13,491.9,472.02,477.58,-2.76
2020-07-24,468.77,487.17,467.54,480.45,2.49
2020-07-27,484.51,496.92,482.31,495.65,2.3
2020-07-28,496.02,497.79,487.76,488.51,-1.51
2020-07-29,492.25,494.92,484.13,484.48,-1.58
2020-07-30,480.71,488.35,477.51,485.8,1.06
2020-07-31,488.29,494.8,484.5,488.88,0.12
2020-08-03,490.86,503.09,490.23,498.62,1.58
2020-08-04,498.65,510.44,498.65,509.64,2.2
2020-08-05,508.68,510.1,501.2,502.11,-1.29
2020-08-06,504.11,510.82,498.7,509.08,0.99
2020-08-07,505.45,508.29,486.68,494.73,-2.12
2020-08-10,493.35,497.46,478.63,483.38,-2.02
2020-08-11,479.75,480.92,466.55,466.93,-2.67
2020-08-12,471.34,482.49,470.18,475.47,0.88
2020-08-13,478.4,484.45,476.45,481.33,0.61
2020-08-14,482.82,488.33,480.21,482.68,-0.03
2020-08-17,484.19,486.24,479.1,482.35,-0.38
2020-08-18,484.35,495.3,482.8,491.87,1.55
2020-08-19,493.93,494.5,483.5,484.53,-1.9
2020-08-20,484.69,498.94,483.89,497.9,2.73
2020-08-21,496.46,498.13,490.0,492.31,-0.84
2020-08-24,495.44,501.0,483.16,488.81,-1.34
2020-08-25,488.19,492.47,485.09,490.58,0.49
2020-08-26,492.5,549.04,492.08,547.53,11.17
2020-08-27,537.78,541.0,521.25,526.27,-2.14
2020-08-28,532.0,539.0,522.0,523.89,-1.52
2020-08-31,521.16,531.99,517.58,529.56,1.61
2020-09-01,532.6,557.39,532.45,556.55,4.5
2020-09-02,553.78,556.5,537.37,552.84,-0.17
2020-09-03,545.0,554.0,521.32,525.75,-3.53
2020-09-04,520.18,527.36,485.98,516.05,-0.79
2020-09-08,498.4,522.0,495.0,507.02,1.73
2020-09-09,519.21,520.0,492.57,500.19,-3.66
2020-09-10,503.35,506.29,478.84,480.67,-4.51
2020-09-11,486.49,493.73,476.81,482.03,-0.92
2020-09-14,480.62,488.99,471.3,476.26,-0.91
2020-09-15,484.0,497.47,481.63,495.99,2.48
2020-09-16,499.99,504.66,483.31,483.86,-3.23
2020-09-17,475.16,478.4,463.27,470.2,-1.04
2020-09-18,472.51,479.4,458.6,469.96,-0.54
2020-09-21,467.69,487.78,466.32,487.35,4.2
2020-09-22,489.01,491.82,479.26,491.17,0.44
2020-09-23,491.04,491.04,469.0,470.61,-4.16
2020-09-24,470.53,477.0,467.82,473.08,0.54
2020-09-25,474.39,484.87,468.03,482.88,1.79
2020-09-28,489.11,492.0,477.88,490.65,0.31
2020-09-29,489.5,496.29,486.53,493.48,0.81
2020-09-30,492.57,504.63,489.27,500.03,1.51
2020-10-01,506.03,529.55,503.6,527.51,4.24
2020-10-02,516.43,526.37,502.7,503.06,-2.59
2020-10-05,506.8,520.99,501.7,520.65,2.73
2020-10-06,518.72,521.82,504.16,505.87,-2.48
2020-10-07,518.0,536.49,515.82,534.66,3.22
2020-10-08,533.48,535.0,524.15,531.79,-0.32
2020-10-09,537.83,544.28,535.0,539.44,0.3
2020-10-12,548.81,551.81,538.24,539.81,-1.64
2020-10-13,540.56,557.65,537.2,554.09,2.5
2020-10-14,562.61,572.49,541.0,541.45,-3.76
2020-10-15,545.52,551.22,535.1,541.94,-0.66
2020-10-16,549.5,554.33,530.03,530.79,-3.4
2020-10-19,537.07,541.8,525.38,530.72,-1.18
2020-10-20,528.14,533.78,522.26,525.42,-0.52
2020-10-21,501.03,506.85,488.25,489.05,-2.39
2020-10-22,494.69,495.14,482.0,485.23,-1.91
2020-10-23,488.11,490.06,481.35,488.28,0.03
2020-10-26,487.03,496.82,478.9,488.24,0.25
2020-10-27,490.01,490.49,482.93,488.93,-0.22
2020-10-28,486.36,494.0,483.28,486.24,-0.02
2020-10-29,488.5,513.9,479.34,504.21,3.22
2020-10-30,502.01,505.88,472.21,475.74,-5.23
2020-11-02,478.87,486.3,475.0,484.12,1.1
2020-11-03,484.93,495.31,478.76,487.22,0.47
2020-11-04,495.36,507.73,493.98,496.95,0.32
2020-11-05,506.56,518.73,503.45,513.76,1.42
2020-11-06,515.0,515.21,502.51,514.73,-0.05
2020-11-09,485.54,495.85,467.26,470.5,-3.1
2020-11-10,470.95,484.6,463.41,480.24,1.97
2020-11-11,483.0,491.68,478.26,490.76,1.61
2020-11-12,491.0,496.52,480.43,486.77,-0.86
2020-11-13,486.77,488.94,477.8,482.84,-0.81
2020-11-16,480.0,485.58,477.3,479.1,-0.19
2020-11-17,480.12,487.51,478.85,480.63,0.11
2020-11-18,481.95,488.61,477.72,481.79,-0.03
2020-11-19,482.0,487.8,480.47,484.67,0.55
2020-11-20,485.22,494.76,481.57,488.24,0.62
2020-11-23,490.46,491.15,475.84,476.62,-2.82
2020-11-24,478.84,484.05,475.89,482.88,0.84
2020-11-25,485.13,486.9,478.92,485.0,-0.03
2020-11-27,486.58,493.25,481.85,491.36,0.98
2020-11-30,490.08,492.55,481.27,490.7,0.13
2020-12-01,492.34,509.47,491.98,504.58,2.49
2020-12-02,501.62,506.8,493.5,503.38,0.35
2020-12-03,502.99,508.77,496.04,497.52,-1.09
2020-12-04,497.5,504.5,493.64,498.31,0.16
2020-12-07,500.01,517.76,497.77,515.78,3.15
2020-12-08,517.9,521.49,505.55,512.66,-1.01
2020-12-09,510.53,514.5,491.29,493.6,-3.32
2020-12-10,494.56,503.77,492.91,501.09,1.32
2020-12-11,495.0,503.34,494.85,503.22,1.66
2020-12-14,505.44,524.16,501.18,522.42,3.36
2020-12-15,518.5,524.7,513.56,519.78,0.25
2020-12-16,520.11,527.38,517.69,524.83,0.91
2020-12-17,529.0,535.49,526.44,532.9,0.74
2020-12-18,533.2,536.37,526.02,534.45,0.23
2020-12-21,530.05,532.62,521.15,528.91,-0.22
2020-12-22,527.69,530.4,520.5,527.33,-0.07
2020-12-23,524.76,526.32,514.2,514.48,-1.96
2020-12-24,515.12,519.35,512.21,513.97,-0.22
2020-12-28,516.43,523.66,507.13,519.12,0.52
2020-12-29,519.9,536.55,515.48,530.87,2.11
2020-12-30,530.13,533.26,523.69,524.59,-1.05
2020-12-31,525.53,545.5,523.15,540.73,2.89
2021-01-04,539.0,540.8,515.09,522.86,-2.99
2021-01-05,521.55,526.78,515.89,520.8,-0.14
